CustomerID,Segment,Cluster,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Predicted_CLV_12m,Expected_Purchases_12m,Probability_Alive,Churn_Probability,Risk_Level,Recommended_Action
17877,Inactive,1,170,1,237.61,2,2,1,221,484.94136442000433,0.041515529581078,1.0,0.9999776962114252,High,Low Priority: Automated email only
17878,Silver Tier,0,44,1,379.45,3,2,2,322,1034.75663059681,0.0886287817760632,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17879,Inactive,1,174,1,178.52,2,2,1,221,478.9304059352244,0.0410006841373842,1.0,0.9999776962114252,High,Low Priority: Automated email only
17880,Inactive,1,365,1,458.92,1,2,2,122,267.6875158822208,0.0229111992653797,1.0,0.9999776962114252,High,Low Priority: Automated email only
17881,Inactive,1,304,1,133.35,1,2,1,121,310.7423748975451,0.02659752978469,1.0,0.9999776962114252,High,Low Priority: Automated email only
17883,Silver Tier,0,3,4,664.34,5,4,3,543,1010.627862917852,0.1457528226177352,0.9995924391803536,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17884,Silver Tier,0,4,4,695.0699999999999,5,4,3,543,697.1720034066911,0.1043382319579107,0.9995966718536888,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17885,Silver Tier,0,12,1,156.34,5,2,1,521,1430.786674672573,0.1225859443620275,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17886,Silver Tier,0,32,3,869.28,4,4,3,443,1072.960077604146,0.1066275399137734,0.999407224370358,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17887,Silver Tier,0,129,1,111.35,2,2,1,221,585.3455299462746,0.0501160616651096,1.0,0.9999776962114252,High,Send: Standard win-back offer
17888,Silver Tier,0,21,8,716.0,4,5,3,453,886.2904950764075,0.2204199615790188,0.9995995233564724,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17889,Inactive,1,212,2,201.37,1,3,1,131,424.7753976665904,0.0559512162230665,0.9978800127842512,0.9999776962114252,High,Low Priority: Automated email only
17890,Inactive,1,323,2,586.89,1,3,3,133,399.0850517110417,0.0506611887854488,0.9936757146677396,0.9999776962114252,High,Low Priority: Automated email only
17891,Inactive,1,162,1,203.86,2,2,1,221,501.73383744486046,0.0429538532745328,1.0,0.9999776962114252,High,Low Priority: Automated email only
17892,Silver Tier,0,56,3,244.1,3,4,1,341,784.3192686903413,0.1513284942516205,0.998999809497244,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
17893,Inactive,1,225,1,107.21,1,2,1,121,394.2306785524733,0.0337466576787745,1.0,0.9999776962114252,High,Low Priority: Automated email only
17894,Silver Tier,0,72,8,1118.96,3,5,4,354,1109.5488017588546,0.2157104363807588,0.9989129858011236,2.230378857499181e-05,Low,Maintain: Standard loyalty program
17895,Silver Tier,0,44,1,95.45,3,2,1,321,1025.5998068295544,0.087843835003437,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17896,Silver Tier,0,23,1,256.32,4,2,2,422,1259.703587062989,0.107914660124522,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17897,Inactive,1,173,3,541.8100000000001,2,4,3,243,586.0923524479341,0.076616606091922,0.9982150063170744,0.9999776962114252,High,Low Priority: Automated email only
17898,Silver Tier,0,85,2,152.06,2,3,1,231,550.8166154284154,0.0793607752995131,0.9990024251580129,2.2303788574995298e-05,Low,Maintain: Standard loyalty program
17899,Inactive,1,159,1,154.55,2,2,1,221,508.3348084278073,0.0435192571707367,1.0,0.9999776962114252,High,Low Priority: Automated email only
17900,Inactive,1,190,2,112.2,1,3,1,131,447.49843127294145,0.0383085907025911,1.0,0.9999776962114252,High,Low Priority: Automated email only
17901,Silver Tier,0,29,1,110.38,4,2,1,421,1182.577097323801,0.1013016031875834,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17904,Silver Tier,0,21,1,181.07,4,2,1,421,1287.698184584735,0.1103151500121465,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17905,Silver Tier,0,71,4,798.99,3,4,3,343,757.6687754968087,0.1038281602640789,0.999232287387612,2.2303788574991337e-05,Low,Maintain: Standard loyalty program
17906,Inactive,1,247,1,72.9,1,2,1,121,366.7872811283449,0.0313965423243457,1.0,0.9999776962114252,High,Low Priority: Automated email only
17908,Inactive,1,374,1,232.03,1,2,1,121,262.2374002805863,0.0224445873246541,1.0,0.9999776962114252,High,Low Priority: Automated email only
17911,Silver Tier,0,9,1,366.23,5,2,2,522,1485.8231282945333,0.1273062041388565,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17912,Inactive,1,310,5,310.06,1,4,2,142,469.3034873952633,0.1011492434391158,0.953625452569627,0.9999776962114252,High,Low Priority: Automated email only
17913,Silver Tier,0,59,2,408.65,3,3,2,332,452.03585495509327,0.051670788123085,0.9993337077993109,2.2303788574990426e-05,Low,Maintain: Standard loyalty program
17914,Silver Tier,0,4,1,329.36,5,2,2,522,1609.660589705031,0.1379282589170133,1.0,2.230378857499082e-05,Low,Maintain: Standard loyalty program
17917,Silver Tier,0,45,3,335.03,3,4,2,342,496.14455535896616,0.0786652259030105,0.999394198043374,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17919,Silver Tier,0,88,1,1304.04,2,2,4,224,738.1879265173318,0.0632111513215991,1.0,2.230378857500021e-05,Low,Maintain: Standard loyalty program
17920,Gold Tier,3,4,17,4119.5,5,5,5,555,3103.6718209131145,0.4568265315037868,0.9998158237005932,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
17921,Silver Tier,0,64,4,820.23,3,4,3,343,947.2375493178176,0.1369836173593367,0.999115863007634,2.2303788574990625e-05,Low,Maintain: Standard loyalty program
17923,Inactive,1,282,1,207.50000000000003,1,2,1,121,330.216929121674,0.0282650358626706,1.0,0.9999776962114252,High,Low Priority: Automated email only
17924,Silver Tier,0,12,7,2962.5,5,5,5,555,2260.663160092864,0.1310099834400402,0.9996017963194932,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17925,Inactive,1,373,1,244.08,1,2,1,121,262.83198413710926,0.0224954923923936,1.0,0.9999776962114252,High,Low Priority: Automated email only
17926,Silver Tier,0,133,2,397.29,2,3,2,232,698.5271421602882,0.0804687828893381,0.998265060228077,0.9999776962114252,High,Send: Standard win-back offer
17928,Silver Tier,0,45,2,212.54,3,3,1,331,557.2839004569124,0.0695548830883001,0.9993250593667344,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17929,Silver Tier,0,11,4,843.0,5,4,3,543,928.3611322162808,0.1217735128324629,0.99955995867713,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17930,Silver Tier,0,36,5,1740.48,3,4,4,344,1875.6853496866795,0.187979544453918,0.9993688942889368,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17931,Silver Tier,0,134,2,408.36,2,3,2,232,521.0504192309718,0.0675766313930075,0.9986504407362466,0.9999776962114252,High,Send: Standard win-back offer
17932,Silver Tier,0,29,3,1331.57,4,4,4,444,1319.1251098456569,0.1211014772911776,0.9993957713436352,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17934,Silver Tier,0,52,2,704.25,3,3,3,333,1226.982858269878,0.1724808308060775,0.9986987185621644,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
17935,Silver Tier,0,138,2,145.79,2,3,1,231,666.3379363545175,0.1040420839946063,0.996406668942998,0.9999776962114252,High,Send: Standard win-back offer
17936,Silver Tier,0,5,1,380.13,5,2,2,522,1566.149238768915,0.1341959535906739,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17937,Silver Tier,0,9,7,4301.22,5,5,5,555,2529.7808342440026,0.1900392210559678,0.999667505250425,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17939,Inactive,1,160,1,99.14,2,2,1,221,508.3348084278073,0.0435192571707367,1.0,0.9999776962114252,High,Low Priority: Automated email only
17940,Silver Tier,0,49,10,4020.04,3,5,5,355,3026.433182250538,0.2853079544684637,0.9991273492348828,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
17941,Silver Tier,0,131,1,304.56,2,2,2,222,582.4044341532608,0.0498641089985776,1.0,0.9999776962114252,High,Send: Standard win-back offer
17942,Silver Tier,0,8,1,77.50000000000001,5,2,1,521,1524.9288592155797,0.1306603172652558,1.0,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
17946,Inactive,1,233,2,149.57999999999998,1,3,1,131,530.9948382272286,0.0665161654158566,0.9951176446319736,0.9999776962114252,High,Low Priority: Automated email only
17947,Silver Tier,0,37,1,176.68,3,2,1,321,1093.3262542128698,0.0936497419097193,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17948,Inactive,1,147,1,358.56000000000006,2,2,2,222,536.5721934858108,0.0459379944268682,1.0,0.9999776962114252,High,Low Priority: Automated email only
17949,Gold Tier,3,1,45,58510.48,5,5,5,555,43723.972440006095,0.7862310633080318,0.9998912422047008,2.2303788574992208e-05,Low,Maintain: VIP loyalty program
17950,Silver Tier,0,72,3,482.2,3,4,2,342,460.33565079679295,0.0504778020514421,0.9992906488829768,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
17951,Silver Tier,0,40,3,1008.54,3,4,4,344,815.5971763591539,0.0767094063023161,0.9994240726974568,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17954,Silver Tier,0,5,12,2314.13,5,5,5,555,2003.072021675414,0.3225249700770457,0.999765063825065,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17955,Inactive,1,199,4,557.3,1,4,3,143,795.4129836318001,0.1164211323919434,0.9882300318324608,0.9999776962114252,High,Low Priority: Automated email only
17956,Inactive,1,249,1,12.75,1,2,1,121,364.48070425354217,0.0311990242976074,1.0,0.9999776962114252,High,Low Priority: Automated email only
17957,Silver Tier,0,66,1,111.68,3,2,1,321,858.4738053899073,0.0735190544599296,1.0,2.230378857499122e-05,Low,Maintain: Standard loyalty program
17958,Silver Tier,0,117,1,508.4599999999999,2,2,3,223,626.4730735073999,0.0536394331425312,1.0,0.9999776962114252,High,Send: Standard win-back offer
17960,Inactive,1,171,1,73.78,2,2,1,221,482.9210154828088,0.0413424837740463,1.0,0.9999776962114252,High,Low Priority: Automated email only
17961,Gold Tier,3,21,39,1296.44,4,5,4,454,1248.8370432691218,0.9473779492375912,0.9995270112660848,2.2303788574991537e-05,Low,Maintain: VIP loyalty program
17962,Silver Tier,0,142,1,102.41,2,2,1,221,549.2856589747144,0.047027033773002,1.0,0.9999776962114252,High,Send: Standard win-back offer
17964,Silver Tier,0,32,2,463.21,4,3,2,432,441.6869715171713,0.0496827461631236,0.9994181424468956,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17965,Silver Tier,0,38,14,2599.19,3,5,5,355,2283.318135802154,0.3512649996922223,0.9993993287574244,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
17966,Silver Tier,0,38,5,1098.43,3,4,4,344,1347.10037305502,0.1390965251385864,0.9993807303035512,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17967,Inactive,1,372,1,112.27,1,2,1,121,263.4292704434109,0.0225466288937982,1.0,0.9999776962114252,High,Low Priority: Automated email only
17968,Inactive,1,374,1,265.1,1,2,2,122,262.2374002805863,0.0224445873246541,1.0,0.9999776962114252,High,Low Priority: Automated email only
17969,Inactive,1,166,2,228.2,2,3,1,231,387.24833645973905,0.0509203507205576,0.9987589534794962,0.9999776962114252,High,Low Priority: Automated email only
17970,Inactive,1,211,1,562.79,1,2,3,123,413.9398564473345,0.0354345291946952,1.0,0.9999776962114252,High,Low Priority: Automated email only
17972,Inactive,1,242,1,135.19,1,2,1,121,373.8855720243593,0.0320043925326748,1.0,0.9999776962114252,High,Low Priority: Automated email only
17973,Silver Tier,0,52,1,337.04,3,2,2,322,965.7756941997336,0.0827157895004857,1.0,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
17974,Silver Tier,0,25,3,703.99,4,4,3,443,1069.8940519716364,0.1177408951190093,0.999432715872578,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17975,Silver Tier,0,15,13,4483.26,4,5,5,455,3515.083642616918,0.3537930375571583,0.9996962362384014,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17976,Inactive,1,372,1,321.79,1,2,2,122,262.83198413710926,0.0224954923923936,1.0,0.9999776962114252,High,Low Priority: Automated email only
17977,Silver Tier,0,29,1,288.14,4,2,2,422,1182.577097323801,0.1013016031875834,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17978,Inactive,1,365,1,300.91999999999996,1,2,2,122,267.07078577809557,0.0228583976149709,1.0,0.9999776962114252,High,Low Priority: Automated email only
17979,Silver Tier,0,36,4,732.41,3,4,3,343,903.3176772017388,0.1033740424134037,0.999389768228522,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17980,Inactive,1,166,3,811.45,2,4,3,243,702.4631605725347,0.0791256023777673,0.9982445566402676,0.9999776962114252,High,Low Priority: Automated email only
17984,Inactive,1,145,1,152.68,2,2,1,221,541.5862926153269,0.046367500850168,1.0,0.9999776962114252,High,Low Priority: Automated email only
17985,Silver Tier,0,22,1,631.35,4,2,3,423,1273.5470319616638,0.1091017025711163,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17986,Silver Tier,0,56,1,20.8,3,2,1,321,927.1467966421674,0.0794047891970098,1.0,2.230378857499086e-05,Low,Maintain: Standard loyalty program
17987,Inactive,1,185,1,198.57,1,2,1,121,456.3063996534212,0.0390629622146184,1.0,0.9999776962114252,High,Low Priority: Automated email only
17988,Silver Tier,0,12,7,201.12,5,5,1,551,492.41190615977064,0.146600958162779,0.9995959074014208,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17990,Inactive,1,237,3,630.84,1,4,3,143,660.0805931137579,0.0785650217887793,0.9958048770412916,0.9999776962114252,High,Low Priority: Automated email only
17991,Inactive,1,225,2,93.35,1,3,1,131,546.1761056879088,0.0738005911599495,0.9929840674726514,0.9999776962114252,High,Low Priority: Automated email only
17994,Silver Tier,0,122,4,674.89,2,4,3,243,733.9044614690984,0.1276948061736231,0.9981077993984092,0.9999776962114252,High,Send: Standard win-back offer
17995,Inactive,1,282,1,76.1,1,2,1,121,331.16030234843294,0.0283458137278725,1.0,0.9999776962114252,High,Low Priority: Automated email only
17997,Silver Tier,0,74,8,1962.46,2,5,4,254,2929.6069049776365,0.401069331766883,0.9946533322034437,2.2303788574992645e-05,Low,Maintain: Standard loyalty program
17999,Silver Tier,0,37,2,380.39,3,3,2,332,440.2753196224637,0.0503672934764021,0.9994008859869562,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18001,Silver Tier,0,12,2,415.13,5,3,2,532,1189.0942457572348,0.1414060177962682,0.999409875975564,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18004,Inactive,1,362,1,157.92,1,2,1,121,268.92956100875483,0.0230175377763945,1.0,0.9999776962114252,High,Low Priority: Automated email only
18005,Silver Tier,0,4,2,226.47,5,3,1,531,1414.8272489407552,0.1889941548218502,0.9994656716915592,2.230378857499086e-05,Low,Maintain: Standard loyalty program
18006,Silver Tier,0,23,1,444.68,4,2,2,422,1259.703587062989,0.107914660124522,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18008,Silver Tier,0,70,9,2116.19,3,5,5,355,2060.24517683144,0.2424229692503799,0.9987156228406712,2.2303788574991852e-05,Low,Maintain: Standard loyalty program
18009,Inactive,1,235,1,247.39,1,2,1,121,381.26403757860874,0.0326362438844192,1.0,0.9999776962114252,High,Low Priority: Automated email only
18010,Inactive,1,257,1,174.8,1,2,1,121,356.63122935035165,0.0305268605248329,1.0,0.9999776962114252,High,Low Priority: Automated email only
18011,Inactive,1,373,1,102.79,1,2,1,121,262.2374002805863,0.0224445873246541,1.0,0.9999776962114252,High,Low Priority: Automated email only
18013,Inactive,1,155,2,187.29,2,3,1,231,517.4111282486208,0.0442966969343705,1.0,0.9999776962114252,High,Low Priority: Automated email only
18014,Silver Tier,0,28,1,162.22,4,2,1,421,1194.7687753130083,0.102346913647596,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18015,Silver Tier,0,4,1,120.03,5,2,1,521,1587.6067673138905,0.136036511099782,1.0,2.23037885749909e-05,Low,Maintain: Standard loyalty program
18016,Silver Tier,0,32,5,1477.66,4,4,4,444,1313.4901814612213,0.1337185277362643,0.999489272818852,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18017,Silver Tier,0,81,3,523.0,2,4,3,243,667.7908305686808,0.0894366857149265,0.9991248983336952,2.2303788574992923e-05,Low,Maintain: Standard loyalty program
18018,Silver Tier,0,108,2,122.14,2,3,1,231,601.700920779954,0.0817052720994892,0.9986937320724776,0.9999776962114252,High,Send: Standard win-back offer
18019,Silver Tier,0,52,1,38.45,3,2,1,321,965.7756941997336,0.0827157895004857,1.0,2.2303788574990785e-05,Low,Maintain: Standard loyalty program
18022,Silver Tier,0,36,1,612.72,3,2,3,323,1114.3514760006665,0.0954522487616995,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18024,Inactive,1,153,2,389.78,2,3,2,232,524.4339704135677,0.0448982528231102,1.0,0.9999776962114252,High,Low Priority: Automated email only
18027,Silver Tier,0,99,1,115.31,2,2,1,221,693.9894043708468,0.0594240251799811,1.0,0.9999776962114252,High,Send: Standard win-back offer
18030,Silver Tier,0,4,2,230.65,5,3,1,531,1517.5492871416657,0.1975120819260299,0.9994553215188632,2.230378857499082e-05,Low,Maintain: Standard loyalty program
18032,Inactive,1,334,1,73.5,1,2,1,121,287.61252902899014,0.0246171257630355,1.0,0.9999776962114252,High,Low Priority: Automated email only
18033,Silver Tier,0,65,1,93.82,3,2,1,321,864.8798402201314,0.074068070465522,1.0,2.2303788574991174e-05,Low,Maintain: Standard loyalty program
18034,Silver Tier,0,22,2,418.68,4,3,2,432,1287.698184584735,0.1103151500121465,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18035,Silver Tier,0,36,3,713.89,3,4,3,343,1824.3150834688247,0.1956560607637772,0.9989899730216596,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18036,Silver Tier,0,32,3,403.12,4,4,2,442,743.8038651996781,0.1079853283417912,0.9993989303098998,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18037,Inactive,1,154,6,70.02,2,5,1,251,382.6284360699425,0.1615753351476306,0.995810289259164,0.9999776962114252,High,Low Priority: Automated email only
18040,Silver Tier,0,19,2,357.20000000000005,4,3,2,432,544.4714370749346,0.0697837254560765,0.9994291545715372,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18041,Gold Tier,3,12,21,4097.37,5,5,5,555,3132.979088624356,0.5394699018590138,0.9997708153863883,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
18042,Silver Tier,0,54,1,165.04999999999998,3,2,1,321,949.944145249896,0.0813587982568712,1.0,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
18043,Silver Tier,0,25,3,529.29,4,4,3,443,501.01327362952406,0.0779483552048539,0.999479218249152,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18044,Silver Tier,0,4,10,2088.6,5,5,5,555,1897.8651987975388,0.2748498283213693,0.9997444623453784,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18045,Silver Tier,0,45,1,178.34,3,2,1,321,1016.603648575807,0.087072670047252,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18048,Inactive,1,203,2,172.29000000000002,1,3,1,131,426.1131061294917,0.0364770637159116,1.0,0.9999776962114252,High,Low Priority: Automated email only
18050,Inactive,1,359,1,74.4,1,2,1,121,270.81439185105637,0.0231789093405089,1.0,0.9999776962114252,High,Low Priority: Automated email only
18053,Silver Tier,0,71,1,300.02,3,2,2,322,833.7714421202147,0.0714020364259883,1.0,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
18055,Silver Tier,0,7,10,6761.34,5,5,5,555,5075.397254486548,0.2691964724800082,0.9997269575033788,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18056,Inactive,1,288,1,363.65,1,2,2,122,324.6676665070214,0.0277898743291961,1.0,0.9999776962114252,High,Low Priority: Automated email only
18058,Silver Tier,0,10,1,170.16,5,2,1,521,1485.8231282945333,0.1273062041388565,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18059,Silver Tier,0,23,3,306.46,4,4,2,442,1470.4287608277705,0.2493716261249495,0.999251014757705,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18061,Silver Tier,0,22,10,2119.41,4,5,5,455,1646.2748053261855,0.2710246208904108,0.9996210137823596,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18062,Inactive,1,173,3,720.52,2,4,3,243,765.861786168257,0.0833828943772201,0.997871055864155,0.9999776962114252,High,Low Priority: Automated email only
18064,Silver Tier,0,133,2,814.0,2,3,3,233,832.3771353220827,0.0720160533071733,0.998543839309541,0.9999776962114252,High,Send: Standard win-back offer
18065,Silver Tier,0,6,14,2392.83,5,5,5,555,1864.2631404701303,0.1614502820004617,0.999657812747544,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
18066,Silver Tier,0,75,1,318.0,2,2,2,222,804.82343769289,0.0689212587386187,1.0,2.230378857499209e-05,Low,Maintain: Standard loyalty program
18067,Silver Tier,0,40,1,396.33,3,2,2,322,1063.2353258039057,0.091070109272735,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18068,Inactive,1,289,1,101.7,1,2,1,121,323.76087222719343,0.0277122296049123,1.0,0.9999776962114252,High,Low Priority: Automated email only
18069,Silver Tier,0,26,5,2009.24,4,4,4,444,1756.135012766534,0.146218203903918,0.9995106558320204,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18071,Inactive,1,258,2,453.0,1,3,2,132,443.0290747525028,0.0503814348788712,0.9973829030918416,0.9999776962114252,High,Low Priority: Automated email only
18072,Inactive,1,186,1,247.44,1,2,1,121,456.3063996534212,0.0390629622146184,1.0,0.9999776962114252,High,Low Priority: Automated email only
18073,Silver Tier,0,114,12,3859.82,2,5,5,255,4964.717286347344,0.4194687238011897,0.9459479567115112,0.9999776962114252,High,Send: Standard win-back offer
18074,Inactive,1,374,1,489.6,1,2,3,123,262.2374002805863,0.0224445873246541,1.0,0.9999776962114252,High,Low Priority: Automated email only
18075,Silver Tier,0,23,10,2611.75,4,5,5,455,2200.759228519103,0.2748099708044338,0.9995994837871514,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18077,Silver Tier,0,8,11,2584.41,5,5,5,555,2152.1296796310708,0.2986387326925219,0.9997331534376184,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18078,Inactive,1,217,2,336.13,1,3,2,132,536.9918770985779,0.066596692618493,0.996322374936484,0.9999776962114252,High,Low Priority: Automated email only
18079,Silver Tier,0,45,4,3613.15,3,4,5,345,2441.102749197015,0.1104379232763955,0.9993057213631292,2.2303788574990585e-05,Low,Maintain: Standard loyalty program
18080,Silver Tier,0,19,2,1231.5,4,3,4,434,799.6573468276637,0.0704572747087616,0.9994320629236004,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18081,Silver Tier,0,36,3,343.45,3,4,2,342,1061.6476112133591,0.1678550754529,0.9992274394842596,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18082,Silver Tier,0,26,1,680.84,4,2,3,423,1232.9005241921468,0.1056164161470964,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18084,Silver Tier,0,16,1,90.48,4,2,1,421,1363.4498314612754,0.1168111145017802,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18085,Inactive,1,330,2,689.95,1,3,3,133,556.9720825935443,0.0492905086482368,0.9937767007612998,0.9999776962114252,High,Low Priority: Automated email only
18086,Inactive,1,274,1,101.34,1,2,1,121,337.9179231900678,0.0289244504441973,1.0,0.9999776962114252,High,Low Priority: Automated email only
18087,Silver Tier,0,98,2,4055.7199999999993,2,3,5,235,1061.076149985173,0.0610135202811887,0.9990883829832116,0.9999776962114252,High,Send: Standard win-back offer
18088,Silver Tier,0,61,1,166.03,3,2,1,321,891.4895806459505,0.0763486566622308,1.0,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
18092,Silver Tier,0,2,11,9068.26,5,5,5,555,6064.579972540947,0.2716859313920082,0.9997561126120428,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
18093,Silver Tier,0,93,4,2106.52,2,4,5,245,1450.4797577362954,0.1236511393306332,0.9988151424544678,0.9999776962114252,High,Send: Standard win-back offer
18094,Silver Tier,0,82,7,3017.3,2,5,5,255,2623.284282752206,0.1607280957259919,0.998793946514142,2.2303788574995653e-05,Low,Maintain: Standard loyalty program
18095,Inactive,1,313,2,580.05,1,3,3,133,484.89694542021414,0.0542386948480846,0.9920831201603824,0.9999776962114252,High,Low Priority: Automated email only
18096,Silver Tier,0,12,3,849.06,5,4,3,543,2714.5551189437724,0.2569799806848489,0.9994326590861022,2.230378857499003e-05,Low,Maintain: Standard loyalty program
18097,Silver Tier,0,8,6,2662.4,5,5,5,555,2210.1434035279185,0.1368979542714906,0.9996178267455096,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
18099,Silver Tier,0,127,1,168.31,2,2,1,221,591.3177516889655,0.0506276833552048,1.0,0.9999776962114252,High,Send: Standard win-back offer
18101,Silver Tier,0,11,2,222.4,5,3,1,531,798.2269886949952,0.1033737469420574,0.9994385911973998,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18102,Platinum Tier,4,1,60,259657.3,5,5,5,555,178954.25076564235,0.7108692915935535,0.9998882100944484,2.230378857499217e-05,Low,Maintain: Continue white-glove service
18104,Silver Tier,0,37,1,754.64,3,2,3,323,1093.3262542128698,0.0936497419097193,1.0,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
18105,Silver Tier,0,38,1,113.48000000000002,3,2,1,321,1093.3262542128698,0.0936497419097193,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
18106,Inactive,1,330,1,421.9,1,2,2,122,291.2253748813861,0.0249264555710647,1.0,0.9999776962114252,High,Low Priority: Automated email only
18108,Inactive,1,254,1,271.0,1,2,2,122,358.8392222195989,0.0307159336336942,1.0,0.9999776962114252,High,Low Priority: Automated email only
18109,Gold Tier,3,2,26,8004.92,5,5,5,555,6238.860953998908,0.6802166986754457,0.9998777050588984,2.2303788574990585e-05,Low,Maintain: VIP loyalty program
18110,Silver Tier,0,20,1,198.8,4,2,1,421,1316.965589877716,0.1128248642298541,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
18112,Silver Tier,0,12,2,352.69,5,3,2,532,773.5190373596469,0.0932526322399979,0.999439482520965,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18113,Inactive,1,369,1,76.32000000000001,1,2,1,121,265.2375295735978,0.0227014428911775,1.0,0.9999776962114252,High,Low Priority: Automated email only
18114,Inactive,1,290,1,220.1,1,2,1,121,322.85912934222307,0.0276350175494685,1.0,0.9999776962114252,High,Low Priority: Automated email only
18116,Silver Tier,0,68,8,1403.11,3,5,4,354,1302.504086133124,0.2167248663673771,0.9989954438202062,2.2303788574991174e-05,Low,Maintain: Standard loyalty program
18117,Silver Tier,0,26,1,315.65,4,2,2,422,1232.9005241921468,0.1056164161470964,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
18118,Gold Tier,3,11,26,5625.08,5,5,5,555,4283.575837706951,0.7075581964856049,0.9997970127350256,2.2303788574990463e-05,Low,Maintain: VIP loyalty program
18119,Inactive,1,368,1,180.7,1,2,1,121,265.8458120425742,0.0227535210913165,1.0,0.9999776962114252,High,Low Priority: Automated email only
18120,Inactive,1,214,1,111.15,1,2,1,121,409.5523126461623,0.035058779504,1.0,0.9999776962114252,High,Low Priority: Automated email only
