CustomerID,Segment,Recency,Frequency,Monetary,Predicted_CLV_12m,Churn_Probability,Risk_Level,Recommended_Action
16747,Silver Tier,38,2,836.0600000000001,1755.8475370381975,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16748,Silver Tier,18,5,1515.9,1188.652735372399,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16750,Silver Tier,45,5,623.93,1033.0539136246234,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16751,Silver Tier,31,1,1764.72,1170.6317638661749,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16752,Inactive,373,1,207.5,262.83198413710926,0.9999776962114252,High,Low Priority: Automated email only
16753,Silver Tier,58,1,223.92,912.546967178022,2.2303788574990426e-05,Low,Maintain: Standard loyalty program
16754,Inactive,372,1,2002.4,262.83198413710926,0.9999776962114252,High,Low Priority: Automated email only
16755,Silver Tier,114,3,1475.43,1289.2535946422583,0.9999776962114252,High,Send: Standard win-back offer
16756,Inactive,215,1,239.4,409.5523126461623,0.9999776962114252,High,Low Priority: Automated email only
16757,Inactive,319,1,106.83,299.5022203602368,0.9999776962114252,High,Low Priority: Automated email only
16758,Silver Tier,65,1,369.34,864.8798402201314,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
16759,Silver Tier,8,3,789.79,2456.220361983299,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16761,Silver Tier,97,1,316.62,702.4005175556322,0.9999776962114252,High,Send: Standard win-back offer
16762,Silver Tier,20,3,1207.24,1947.49582688946,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16763,Inactive,199,1,611.8499999999999,434.09180192261977,0.9999776962114252,High,Low Priority: Automated email only
16764,Silver Tier,4,13,2790.9500000000003,4798.306088656855,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16765,Inactive,294,1,34.0,319.30183684963674,0.9999776962114252,High,Low Priority: Automated email only
16766,Inactive,273,2,1145.6,338.9058777262529,0.9999776962114252,High,Low Priority: Automated email only
16767,Silver Tier,31,11,5575.56,3522.2105958943152,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16768,Silver Tier,48,3,478.09,688.3752942985441,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16769,Inactive,260,1,361.54,352.2957723378669,0.9999776962114252,High,Low Priority: Automated email only
16770,Silver Tier,58,5,757.1,791.95635167692,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
16771,Silver Tier,33,5,2242.61,1882.31044791801,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16773,Silver Tier,57,1,171.59,919.7889416513344,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
16774,Silver Tier,68,4,661.52,1253.7885884212803,2.2303788574990703e-05,Low,Maintain: Standard loyalty program
16775,Silver Tier,10,11,1691.51,1456.3190156733936,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16776,Silver Tier,60,1,371.54,898.3998783426291,2.2303788574990426e-05,Low,Maintain: Standard loyalty program
16777,Silver Tier,80,2,222.62,463.6861241935106,2.230378857499324e-05,Low,Maintain: Standard loyalty program
16778,Silver Tier,74,2,245.94,527.1452586632572,2.230378857499205e-05,Low,Maintain: Standard loyalty program
16779,Gold Tier,2,22,10611.72,8195.793086841466,2.2303788574990463e-05,Low,Maintain: VIP loyalty program
16780,Silver Tier,100,2,422.24,644.9071611039657,0.9999776962114252,High,Send: Standard win-back offer
16781,Inactive,372,1,311.25,262.83198413710926,0.9999776962114252,High,Low Priority: Automated email only
16782,Silver Tier,10,13,2267.9500000000003,1806.3652314823064,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16784,Silver Tier,20,1,107.6,1316.965589877716,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16788,Silver Tier,123,2,594.39,689.7475482732368,0.9999776962114252,High,Send: Standard win-back offer
16789,Silver Tier,8,1,80.8,1505.1219667863047,2.2303788574990937e-05,Low,Maintain: Standard loyalty program
16790,Silver Tier,4,6,1545.62,4097.591309082471,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16791,Silver Tier,29,7,1705.78,1543.6164018960396,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16792,Inactive,282,2,110.38,330.216929121674,0.9999776962114252,High,Low Priority: Automated email only
16793,Silver Tier,57,1,243.84,919.7889416513344,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
16794,Silver Tier,1,10,1196.5,1858.1312028490383,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16795,Inactive,365,1,414.88,267.07078577809557,0.9999776962114252,High,Low Priority: Automated email only
16796,Silver Tier,89,1,305.62,733.5163099957323,2.2303788575000092e-05,Low,Maintain: Standard loyalty program
16800,Silver Tier,11,1,1162.65,1448.6733665307254,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16801,Inactive,163,4,1594.23,1195.8934090186372,0.9999776962114252,High,Low Priority: Automated email only
16803,Silver Tier,65,1,332.3,864.8798402201314,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
16804,Silver Tier,23,3,536.99,758.029406949799,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16805,Inactive,174,2,460.59,483.26797937704333,0.9999776962114252,High,Low Priority: Automated email only
16806,Silver Tier,103,4,762.16,1021.6763843646848,0.9999776962114252,High,Send: Standard win-back offer
16807,Silver Tier,143,3,1121.59,1094.9726969621615,0.9999776962114252,High,Send: Standard win-back offer
16808,Silver Tier,99,2,288.42,501.3596729141046,0.9999776962114252,High,Send: Standard win-back offer
16809,Silver Tier,23,5,914.69,1125.9371760313156,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16810,Inactive,192,1,309.54,444.0697294609968,0.9999776962114252,High,Low Priority: Automated email only
16811,Silver Tier,5,2,547.07,2366.6288675937244,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16812,Inactive,361,1,479.35,270.1831860954547,0.9999776962114252,High,Low Priority: Automated email only
16813,Silver Tier,8,10,1652.18,2320.018195495275,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16814,Gold Tier,14,21,6416.7,5021.5214552643465,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
16816,Silver Tier,103,4,417.06,596.9512079989508,0.9999776962114252,High,Send: Standard win-back offer
16817,Silver Tier,3,9,1604.75,1369.7212974693498,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16818,Silver Tier,11,11,3349.57,3912.0960897170858,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16820,Silver Tier,96,1,497.61,706.6830047119079,0.9999776962114252,High,Send: Standard win-back offer
16823,Inactive,227,1,358.38,391.56726551098217,0.9999776962114252,High,Low Priority: Automated email only
16824,Silver Tier,16,2,460.64,880.4021763346021,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16825,Silver Tier,39,2,775.18,1053.781947342478,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16826,Silver Tier,51,1,341.7,965.7756941997336,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
16828,Silver Tier,93,2,128.5,780.3441326373514,0.9999776962114252,High,Send: Standard win-back offer
16829,Inactive,157,1,197.22,515.1117955259693,0.9999776962114252,High,Low Priority: Automated email only
16830,Silver Tier,39,1,325.91,1083.108434623702,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16832,Inactive,184,3,199.15,650.0759134159892,0.9999776962114252,High,Low Priority: Automated email only
16833,Silver Tier,1,4,1106.53,957.6353534555366,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16834,Inactive,228,1,413.46,391.56726551098217,0.9999776962114252,High,Low Priority: Automated email only
16835,Silver Tier,128,2,180.85,374.32372218228625,0.9999776962114252,High,Send: Standard win-back offer
16836,Silver Tier,40,2,251.87,989.2470440291312,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16837,Silver Tier,31,11,3170.98,3625.7056797555633,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16838,Inactive,197,2,588.85,540.9289531123791,0.9999776962114252,High,Low Priority: Automated email only
16839,Gold Tier,9,34,16594.35,12594.677676859592,2.230378857499209e-05,Low,Maintain: VIP loyalty program
16841,Silver Tier,37,6,1869.82,1822.4545062867137,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16842,Silver Tier,101,3,1264.19,996.0470687144594,0.9999776962114252,High,Send: Standard win-back offer
16843,Gold Tier,43,16,10196.57,8215.673272005939,2.2303788574990426e-05,Low,Maintain: VIP loyalty program
16846,Silver Tier,50,1,214.32,973.891045138813,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16847,Silver Tier,43,1,193.44,1034.75663059681,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16848,Silver Tier,53,1,281.42,957.7944940514782,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
16849,Inactive,187,1,124.57,454.51717492507487,0.9999776962114252,High,Low Priority: Automated email only
16850,Inactive,334,1,332.41,288.3279090035837,0.9999776962114252,High,Low Priority: Automated email only
16851,Silver Tier,4,3,342.45,1790.16333897832,2.230378857499082e-05,Low,Maintain: Standard loyalty program
16852,Silver Tier,10,2,144.91,596.9948540852428,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16855,Silver Tier,24,2,328.4,1676.3100440071344,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16856,Silver Tier,15,1,35.400000000000006,1396.3067155040203,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16858,Inactive,369,1,375.69000000000005,265.2375295735978,0.9999776962114252,High,Low Priority: Automated email only
16859,Silver Tier,145,2,747.81,837.788723333575,0.9999776962114252,High,Send: Standard win-back offer
16861,Silver Tier,60,2,173.76,733.65661603686,2.230378857499086e-05,Low,Maintain: Standard loyalty program
16863,Silver Tier,31,2,502.8,537.9156457295751,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16866,Silver Tier,141,3,207.74,755.645830797755,0.9999776962114252,High,Send: Standard win-back offer
16869,Silver Tier,23,4,817.12,1353.501251360332,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16871,Silver Tier,22,6,2812.34,2568.540406114842,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16872,Silver Tier,77,3,680.02,920.6821939335553,2.230378857499181e-05,Low,Maintain: Standard loyalty program
16873,Silver Tier,5,6,7123.62,4016.7602355873887,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16875,Silver Tier,67,5,2095.53,1679.7173392967295,2.230378857499106e-05,Low,Maintain: Standard loyalty program
16877,Silver Tier,12,6,846.62,1439.1362375848034,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16878,Silver Tier,84,1,13.3,757.4850672444373,2.2303788574995376e-05,Low,Maintain: Standard loyalty program
16880,Silver Tier,31,7,1491.43,2104.762239386488,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16881,Silver Tier,67,1,432.0,858.4738053899073,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
16882,Silver Tier,67,3,705.12,919.7701459621736,2.2303788574990703e-05,Low,Maintain: Standard loyalty program
16883,Inactive,187,2,272.48,405.30941843760706,0.9999776962114252,High,Low Priority: Automated email only
16884,Silver Tier,38,2,429.84,1093.3262542128698,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16885,Silver Tier,15,3,450.41,533.6643951244331,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16887,Silver Tier,35,1,192.33,1114.3514760006665,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16889,Inactive,195,3,1578.67,1143.2105898691475,0.9999776962114252,High,Low Priority: Automated email only
16891,Silver Tier,2,5,742.43,721.4101021932778,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16892,Silver Tier,1,5,518.19,1103.1820478186671,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
16893,Inactive,367,1,145.93,266.45689100090283,0.9999776962114252,High,Low Priority: Automated email only
16895,Silver Tier,65,1,202.27,871.382211660038,2.230378857499106e-05,Low,Maintain: Standard loyalty program
16897,Inactive,299,2,289.78,413.345527672986,0.9999776962114252,High,Low Priority: Automated email only
16898,Silver Tier,26,3,501.03,600.792203328276,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16899,Silver Tier,8,6,1271.06,1176.3743562584175,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16900,Silver Tier,17,3,887.11,1405.3908893894354,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16902,Silver Tier,116,1,1706.88,626.4730735073999,0.9999776962114252,High,Send: Standard win-back offer
16903,Silver Tier,29,1,363.2,1182.577097323801,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16904,Gold Tier,4,16,3653.75,2872.5783888296746,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
16905,Silver Tier,5,7,3037.6,2368.423491260847,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16906,Silver Tier,82,4,559.59,907.3795188844982,2.2303788574993715e-05,Low,Maintain: Standard loyalty program
16907,Silver Tier,29,5,928.76,894.0664607663365,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16909,Silver Tier,72,1,379.14,821.9458652291272,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
16910,Silver Tier,4,8,1508.96,3795.753135103384,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16912,Silver Tier,29,11,2555.58,2165.1379297786457,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16913,Inactive,290,1,113.44,322.85912934222307,0.9999776962114252,High,Low Priority: Automated email only
16914,Silver Tier,36,1,183.76,1103.738729125816,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16915,Silver Tier,9,6,621.6800000000001,949.8800988606514,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16916,Silver Tier,24,2,562.41,548.3990526001767,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16917,Inactive,277,1,391.52,335.95919464018573,0.9999776962114252,High,Low Priority: Automated email only
16918,Silver Tier,50,6,1068.82,1041.1741606033877,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16919,Silver Tier,156,11,2592.25,2098.9292689585345,0.9999776962114252,High,Send: Standard win-back offer
16921,Silver Tier,61,1,154.18,891.4895806459505,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
16923,Gold Tier,12,19,7069.08,5372.507482951776,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
16924,Silver Tier,21,3,829.89,2050.4631719529293,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16926,Inactive,371,1,230.25,263.4292704434109,0.9999776962114252,High,Low Priority: Automated email only
16927,Silver Tier,116,3,543.05,565.2741973676509,0.9999776962114252,High,Send: Standard win-back offer
16928,Gold Tier,80,17,2814.7,2368.932307686001,2.2303788574995298e-05,Low,Maintain: VIP loyalty program
16929,Silver Tier,4,7,1295.39,2220.716565693197,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16930,Silver Tier,26,3,378.89,1362.677734963118,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16931,Gold Tier,5,21,4554.87,3699.2802159603534,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
16932,Silver Tier,53,1,150.23000000000002,949.944145249896,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
16933,Silver Tier,1,2,563.23,759.6686477697931,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
16934,Silver Tier,55,2,931.03,942.2214556792164,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16936,Silver Tier,26,1,261.9,1232.9005241921468,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16938,Silver Tier,9,4,2711.6800000000003,2409.658552376267,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16940,Silver Tier,52,3,3049.88,2339.8475429531436,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16942,Silver Tier,13,9,1904.99,2306.6908484293003,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16943,Inactive,212,3,816.73,657.8705364053675,0.9999776962114252,High,Low Priority: Automated email only
16945,Gold Tier,22,19,4345.5,3500.94123687639,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
16947,Inactive,236,1,406.48,381.26403757860874,0.9999776962114252,High,Low Priority: Automated email only
16948,Silver Tier,139,3,435.02,647.6598146892397,0.9999776962114252,High,Send: Standard win-back offer
16949,Silver Tier,4,6,1286.27,1403.1422362356134,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16950,Silver Tier,57,3,1178.56,1030.2217927487477,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
16951,Silver Tier,135,3,1277.75,569.5572564039999,0.9999776962114252,High,Send: Standard win-back offer
16952,Silver Tier,109,2,167.61,651.1068698341855,0.9999776962114252,High,Send: Standard win-back offer
16953,Silver Tier,30,1,20.8,1170.6317638661749,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
16954,Silver Tier,1,9,2085.08,1677.9248297208255,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16955,Inactive,185,4,518.67,590.5024944570107,0.9999776962114252,High,Low Priority: Automated email only
16956,Silver Tier,18,1,308.74,1347.594640248632,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16957,Inactive,239,2,416.64,636.2218198009227,0.9999776962114252,High,Low Priority: Automated email only
16959,Silver Tier,87,1,117.35,742.9194360225239,2.230378857499795e-05,Low,Maintain: Standard loyalty program
16960,Silver Tier,39,3,507.05,739.1927834126045,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16961,Silver Tier,116,1,234.17,626.4730735073999,0.9999776962114252,High,Send: Standard win-back offer
16963,Inactive,187,1,110.55,452.74192762029065,0.9999776962114252,High,Low Priority: Automated email only
16965,Inactive,227,1,201.19,392.89445809729585,0.9999776962114252,High,Low Priority: Automated email only
16966,Silver Tier,8,7,2154.97,2317.827115217171,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16967,Inactive,189,1,319.02,449.23271518157816,0.9999776962114252,High,Low Priority: Automated email only
16968,Silver Tier,4,2,439.43,1081.6265697221825,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
16969,Silver Tier,39,3,650.41,851.5102830238826,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16971,Silver Tier,38,1,357.21,1083.108434623702,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16976,Inactive,267,1,251.52,344.95708979870165,0.9999776962114252,High,Low Priority: Automated email only
16978,Silver Tier,78,1,344.33,793.7994213099503,2.230378857499217e-05,Low,Maintain: Standard loyalty program
16979,Silver Tier,4,6,1852.0,1731.6166262902598,2.230378857499007e-05,Low,Maintain: Standard loyalty program
16980,Inactive,255,2,1028.46,653.5680809462795,0.9999776962114252,High,Low Priority: Automated email only
16982,Silver Tier,61,1,384.06,898.3998783426291,2.2303788574990585e-05,Low,Maintain: Standard loyalty program
16983,Silver Tier,13,7,1905.87,1632.9493590955994,2.230378857499003e-05,Low,Maintain: Standard loyalty program
16984,Silver Tier,88,2,4459.52,2477.7856795325893,2.230378857500053e-05,Low,Maintain: Standard loyalty program
16985,Silver Tier,17,10,5464.12,3776.855399382656,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16986,Silver Tier,30,2,1873.2,6551.667811741119,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16987,Silver Tier,3,7,1616.8,2194.8815464362574,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16988,Silver Tier,5,1,126.12,1566.149238768915,2.23037885749909e-05,Low,Maintain: Standard loyalty program
16989,Silver Tier,7,6,1133.25,1100.9159697190084,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
16990,Inactive,219,1,179.0,403.8449286955369,0.9999776962114252,High,Low Priority: Automated email only
16992,Silver Tier,11,5,1614.31,1496.404710905841,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16996,Silver Tier,30,6,1456.96,1354.020052106978,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
16997,Inactive,288,3,702.0,596.7772732184679,0.9999776962114252,High,Low Priority: Automated email only
16998,Inactive,150,4,295.0,554.0350190813551,0.9999776962114252,High,Low Priority: Automated email only
16999,Silver Tier,23,2,484.82,1436.6244143047627,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17001,Silver Tier,1,11,3989.57,3122.0087410646083,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
17002,Silver Tier,86,3,1493.73,1228.9583879542183,2.2303788574997913e-05,Low,Maintain: Standard loyalty program
17004,Silver Tier,46,2,1312.14,1573.1946537207914,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17006,Silver Tier,5,4,781.78,2115.0602946429503,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17007,Silver Tier,51,6,889.9300000000001,861.760943541196,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
17010,Silver Tier,18,1,195.36,1332.1040378327834,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17011,Silver Tier,30,1,270.9,1170.6317638661749,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17014,Silver Tier,8,3,583.4300000000001,1958.3684807327356,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17015,Silver Tier,29,3,1838.61,2138.7854406109395,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17017,Gold Tier,3,20,8694.26,6217.928811665562,2.2303788574990426e-05,Low,Maintain: VIP loyalty program
17018,Silver Tier,41,2,920.1,722.0048096404176,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17019,Silver Tier,11,4,1258.08,980.4546529690574,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17022,Silver Tier,31,1,71.0,1158.925382250077,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17024,Silver Tier,45,3,95.85,727.5161384873718,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17025,Silver Tier,61,3,357.77,437.64274531624255,2.2303788574990585e-05,Low,Maintain: Standard loyalty program
17026,Inactive,185,2,154.83,392.3085589644997,0.9999776962114252,High,Low Priority: Automated email only
17027,Silver Tier,79,6,877.5600000000001,956.4901666223384,2.2303788574992645e-05,Low,Maintain: Standard loyalty program
17029,Silver Tier,111,2,716.0,784.9207231389602,0.9999776962114252,High,Send: Standard win-back offer
17030,Silver Tier,64,1,146.87,877.9831095133258,2.2303788574991137e-05,Low,Maintain: Standard loyalty program
17031,Silver Tier,12,2,380.35,813.0176201834331,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17033,Silver Tier,86,3,1030.14,848.6151330203531,2.2303788574997913e-05,Low,Maintain: Standard loyalty program
17034,Silver Tier,16,3,745.52,919.8144451077512,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17035,Inactive,246,2,433.53,490.55967419642275,0.9999776962114252,High,Low Priority: Automated email only
17037,Silver Tier,88,1,1267.32,742.9194360225239,2.230378857500021e-05,Low,Maintain: Standard loyalty program
17038,Silver Tier,30,1,112.4,1170.6317638661749,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
17040,Silver Tier,138,1,449.73,562.6162538325339,0.9999776962114252,High,Send: Standard win-back offer
17041,Silver Tier,27,3,1071.49,878.357760211668,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17042,Silver Tier,3,5,1036.58,1250.2493830575977,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17043,Silver Tier,32,4,1735.18,1891.9426926669896,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17044,Silver Tier,25,1,948.48,1232.9005241921468,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17045,Silver Tier,113,3,339.44,744.4356823390284,0.9999776962114252,High,Send: Standard win-back offer
17046,Inactive,157,1,642.02,512.832809797066,0.9999776962114252,High,Low Priority: Automated email only
17047,Silver Tier,85,3,1100.9,867.0207911171829,2.2303788574995653e-05,Low,Maintain: Standard loyalty program
17048,Silver Tier,118,3,925.35,865.8528272643914,0.9999776962114252,High,Send: Standard win-back offer
17049,Silver Tier,3,9,5655.03,4903.562130450659,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17050,Silver Tier,96,6,3185.64,3063.247255803086,0.9999776962114252,High,Send: Standard win-back offer
17051,Inactive,194,1,240.89,440.69317179989525,0.9999776962114252,High,Low Priority: Automated email only
17052,Silver Tier,28,1,399.09,1194.7687753130083,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17053,Silver Tier,131,1,498.48,582.4044341532608,0.9999776962114252,High,Send: Standard win-back offer
17054,Silver Tier,28,5,1356.33,1530.6167578621285,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17058,Silver Tier,82,3,1179.89,1056.1093607395333,2.230378857499403e-05,Low,Maintain: Standard loyalty program
17059,Silver Tier,30,5,3080.39,2046.3764763320885,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17060,Inactive,266,1,234.24,345.98669741276063,0.9999776962114252,High,Low Priority: Automated email only
17061,Silver Tier,74,11,5232.2300000000005,4065.899445781227,2.2303788574993197e-05,Low,Maintain: Standard loyalty program
17062,Inactive,314,4,533.33,564.4650079934343,0.9999776962114252,High,Low Priority: Automated email only
17063,Silver Tier,21,7,1461.14,1407.118238941735,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17064,Silver Tier,59,3,855.45,909.028055503144,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
17068,Gold Tier,12,21,4552.14,3697.58771947699,2.2303788574990307e-05,Low,Maintain: VIP loyalty program
17069,Silver Tier,28,9,2709.7000000000003,2133.1019330269605,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17070,Silver Tier,114,1,304.24,633.3190042800318,0.9999776962114252,High,Send: Standard win-back offer
17071,Silver Tier,28,9,2429.03,2226.642663997245,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17073,Silver Tier,18,4,1446.09,2568.1759356166667,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17075,Silver Tier,18,4,834.12,905.4589679728856,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17076,Silver Tier,36,3,841.0799999999999,816.1758954278552,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17078,Silver Tier,36,2,378.2,1103.738729125816,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17079,Silver Tier,78,1,118.8,788.3999061904082,2.230378857499284e-05,Low,Maintain: Standard loyalty program
17080,Silver Tier,22,2,287.62,584.5890269104701,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17081,Silver Tier,25,2,288.91,1632.0828654226457,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17082,Silver Tier,33,2,2003.85,1364.545709183949,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17083,Silver Tier,109,3,1405.78,969.5564635812008,0.9999776962114252,High,Send: Standard win-back offer
17084,Silver Tier,35,2,2747.99,1114.3514760006665,2.230378857499003e-05,Low,Maintain: Standard loyalty program
17085,Silver Tier,123,5,1562.4,1166.1411203847383,0.9999776962114252,High,Send: Standard win-back offer
17086,Silver Tier,7,6,2050.08,5119.092699207552,2.230378857499007e-05,Low,Maintain: Standard loyalty program
17088,Silver Tier,28,4,1991.01,1403.555996255158,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17090,Silver Tier,4,7,1974.65,1821.0815501351096,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17091,Silver Tier,3,9,3827.76,2963.519625502917,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
17092,Silver Tier,50,4,1774.03,1902.0825697527891,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
17094,Inactive,322,1,302.0,296.4385792867013,0.9999776962114252,High,Low Priority: Automated email only
17095,Silver Tier,23,3,1324.16,1118.045924533884,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17096,Silver Tier,15,4,1022.13,1288.1868671452623,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
17097,Silver Tier,2,8,954.42,934.0492703712536,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
17100,Silver Tier,18,2,971.74,1332.1040378327834,2.230378857499003e-05,Low,Maintain: Standard loyalty program
