CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg
16817,3,9,1604.75,5,5,4,554,4.666666666666667
16818,11,11,3349.57,5,5,5,555,5.0
16820,96,1,497.61,2,2,3,223,2.3333333333333335
16823,227,1,358.38,1,2,2,122,1.6666666666666667
16824,16,2,460.64,4,3,2,432,3.0
16825,39,2,775.18,3,3,3,333,3.0
16826,51,1,341.7,3,2,2,322,2.3333333333333335
16828,93,2,128.5,2,3,1,231,2.0
16829,157,1,197.22,2,2,1,221,1.6666666666666667
16830,39,1,325.91,3,2,2,322,2.3333333333333335
16832,184,3,199.15,1,4,1,141,2.0
16833,1,4,1106.53,5,4,4,544,4.333333333333333
16834,228,1,413.46,1,2,2,122,1.6666666666666667
16835,128,2,180.85,2,3,1,231,2.0
16836,40,2,251.87,3,3,2,332,2.6666666666666665
16837,31,11,3170.98,4,5,5,455,4.666666666666667
16838,197,2,588.85,1,3,3,133,2.3333333333333335
16839,9,34,16594.35,5,5,5,555,5.0
16841,37,6,1869.82,3,5,4,354,4.0
16842,101,3,1264.19,2,4,4,244,3.3333333333333335
16843,43,16,10196.57,3,5,5,355,4.333333333333333
16846,50,1,214.32,3,2,1,321,2.0
16847,43,1,193.44,3,2,1,321,2.0
16848,53,1,281.42,3,2,2,322,2.3333333333333335
16849,187,1,124.57,1,2,1,121,1.3333333333333333
16850,334,1,332.41,1,2,2,122,1.6666666666666667
16851,4,3,342.45,5,4,2,542,3.6666666666666665
16852,10,2,144.91,5,3,1,531,3.0
16855,24,2,328.4,4,3,2,432,3.0
16856,15,1,35.400000000000006,4,2,1,421,2.3333333333333335
16858,369,1,375.69000000000005,1,2,2,122,1.6666666666666667
16859,145,2,747.81,2,3,3,233,2.6666666666666665
16861,60,2,173.76,3,3,1,331,2.3333333333333335
16863,31,2,502.8,4,3,3,433,3.3333333333333335
16866,141,3,207.74,2,4,1,241,2.3333333333333335
16869,23,4,817.12,4,4,3,443,3.6666666666666665
16871,22,6,2812.34,4,5,5,455,4.666666666666667
16872,77,3,680.02,2,4,3,243,3.0
16873,5,6,7123.62,5,5,5,555,5.0
16875,67,5,2095.53,3,4,5,345,4.0
16877,12,6,846.62,5,5,3,553,4.333333333333333
16878,84,1,13.3,2,2,1,221,1.6666666666666667
16880,31,7,1491.43,4,5,4,454,4.333333333333333
16881,67,1,432.0,3,2,2,322,2.3333333333333335
16882,67,3,705.12,3,4,3,343,3.3333333333333335
16883,187,2,272.48,1,3,2,132,2.0
16884,38,2,429.84,3,3,2,332,2.6666666666666665
16885,15,3,450.41,4,4,2,442,3.3333333333333335
16887,35,1,192.32999999999998,3,2,1,321,2.0
16889,195,3,1578.67,1,4,4,144,3.0
16891,2,5,742.43,5,4,3,543,4.0
16892,1,5,518.19,5,4,3,543,4.0
16893,367,1,145.93,1,2,1,121,1.3333333333333333
16895,65,1,202.27,3,2,1,321,2.0
16897,299,2,289.78,1,3,2,132,2.0
16898,26,3,501.03,4,4,3,443,3.6666666666666665
16899,8,6,1271.06,5,5,4,554,4.666666666666667
16900,17,3,887.11,4,4,3,443,3.6666666666666665
16902,116,1,1706.88,2,2,4,224,2.6666666666666665
16903,29,1,363.2,4,2,2,422,2.6666666666666665
16904,4,16,3653.75,5,5,5,555,5.0
16905,5,7,3037.6,5,5,5,555,5.0
16906,82,4,559.59,2,4,3,243,3.0
16907,29,5,928.76,4,4,3,443,3.6666666666666665
16909,72,1,379.14,3,2,2,322,2.3333333333333335
16910,4,8,1508.96,5,5,4,554,4.666666666666667
16912,29,11,2555.58,4,5,5,455,4.666666666666667
16913,290,1,113.44,1,2,1,121,1.3333333333333333
16914,36,1,183.76,3,2,1,321,2.0
16915,9,6,621.6800000000001,5,5,3,553,4.333333333333333
16916,24,2,562.41,4,3,3,433,3.3333333333333335
16917,277,1,391.52,1,2,2,122,1.6666666666666667
16918,50,6,1068.82,3,5,4,354,4.0
16919,156,11,2592.25,2,5,5,255,4.0
16921,61,1,154.18,3,2,1,321,2.0
16923,12,19,7069.08,5,5,5,555,5.0
16924,21,3,829.89,4,4,3,443,3.6666666666666665
16926,371,1,230.25,1,2,1,121,1.3333333333333333
16927,116,3,543.05,2,4,3,243,3.0
16928,80,17,2814.7,2,5,5,255,4.0
16929,4,7,1295.39,5,5,4,554,4.666666666666667
16930,26,3,378.89,4,4,2,442,3.3333333333333335
16931,5,21,4554.87,5,5,5,555,5.0
16932,53,1,150.23000000000002,3,2,1,321,2.0
16933,1,2,563.23,5,3,3,533,3.6666666666666665
16934,55,2,931.03,3,3,3,333,3.0
16936,26,1,261.9,4,2,2,422,2.6666666666666665
16938,9,4,2711.6800000000003,5,4,5,545,4.666666666666667
16940,52,3,3049.88,3,4,5,345,4.0
16942,13,9,1904.99,5,5,4,554,4.666666666666667
16943,212,3,816.73,1,4,3,143,2.6666666666666665
16945,22,19,4345.5,4,5,5,455,4.666666666666667
16947,236,1,406.48,1,2,2,122,1.6666666666666667
16948,139,3,435.02,2,4,2,242,2.6666666666666665
16949,4,6,1286.27,5,5,4,554,4.666666666666667
16950,57,3,1178.56,3,4,4,344,3.6666666666666665
16951,135,3,1277.75,2,4,4,244,3.3333333333333335
16952,109,2,167.61,2,3,1,231,2.0
16953,30,1,20.8,4,2,1,421,2.3333333333333335
16954,1,9,2085.08,5,5,5,555,5.0
16955,185,4,518.67,1,4,3,143,2.6666666666666665
16956,18,1,308.74,4,2,2,422,2.6666666666666665
16957,239,2,416.64,1,3,2,132,2.0
16959,87,1,117.35000000000001,2,2,1,221,1.6666666666666667
16960,39,3,507.05,3,4,3,343,3.3333333333333335
16961,116,1,234.17000000000002,2,2,1,221,1.6666666666666667
16963,187,1,110.55000000000001,1,2,1,121,1.3333333333333333
16965,227,1,201.19,1,2,1,121,1.3333333333333333
16966,8,7,2154.97,5,5,5,555,5.0
16967,189,1,319.02,1,2,2,122,1.6666666666666667
16968,4,2,439.43,5,3,2,532,3.3333333333333335
16969,39,3,650.41,3,4,3,343,3.3333333333333335
16971,38,1,357.21,3,2,2,322,2.3333333333333335
16976,267,1,251.51999999999998,1,2,2,122,1.6666666666666667
16978,78,1,344.33,2,2,2,222,2.0
16979,4,6,1852.0,5,5,4,554,4.666666666666667
16980,255,2,1028.46,1,3,4,134,2.6666666666666665
16982,61,1,384.06,3,2,2,322,2.3333333333333335
16983,13,7,1905.87,5,5,4,554,4.666666666666667
16984,88,2,4459.52,2,3,5,235,3.3333333333333335
16985,17,10,5464.12,4,5,5,455,4.666666666666667
16986,30,2,1873.2,4,3,4,434,3.6666666666666665
16987,3,7,1616.8,5,5,4,554,4.666666666666667
16988,5,1,126.12,5,2,1,521,2.6666666666666665
16989,7,6,1133.25,5,5,4,554,4.666666666666667
16990,219,1,179.0,1,2,1,121,1.3333333333333333
16992,11,5,1614.31,5,4,4,544,4.333333333333333
16996,30,6,1456.96,4,5,4,454,4.333333333333333
16997,288,3,702.0,1,4,3,143,2.6666666666666665
16998,150,4,295.0,2,4,2,242,2.6666666666666665
16999,23,2,484.82,4,3,2,432,3.0
17001,1,11,3989.57,5,5,5,555,5.0
17002,86,3,1493.73,2,4,4,244,3.3333333333333335
17004,46,2,1312.1399999999999,3,3,4,334,3.3333333333333335
17006,5,4,781.78,5,4,3,543,4.0
17007,51,6,889.9300000000001,3,5,3,353,3.6666666666666665
17010,18,1,195.36,4,2,1,421,2.3333333333333335
17011,30,1,270.9,4,2,2,422,2.6666666666666665
17014,8,3,583.4300000000001,5,4,3,543,4.0
17015,29,3,1838.61,4,4,4,444,4.0
17017,3,20,8694.26,5,5,5,555,5.0
17018,41,2,920.1,3,3,3,333,3.0
17019,11,4,1258.08,5,4,4,544,4.333333333333333
17022,31,1,71.0,4,2,1,421,2.3333333333333335
17024,45,3,95.85,3,4,1,341,2.6666666666666665
17025,61,3,357.77,3,4,2,342,3.0
17026,185,2,154.83,1,3,1,131,1.6666666666666667
17027,79,6,877.5600000000001,2,5,3,253,3.3333333333333335
17029,111,2,716.0,2,3,3,233,2.6666666666666665
17030,64,1,146.87,3,2,1,321,2.0
17031,12,2,380.35,5,3,2,532,3.3333333333333335
17033,86,3,1030.14,2,4,4,244,3.3333333333333335
17034,16,3,745.52,4,4,3,443,3.6666666666666665
17035,246,2,433.53000000000003,1,3,2,132,2.0
17037,88,1,1267.32,2,2,4,224,2.6666666666666665
17038,30,1,112.4,4,2,1,421,2.3333333333333335
17040,138,1,449.73,2,2,2,222,2.0
17041,27,3,1071.49,4,4,4,444,4.0
17042,3,5,1036.58,5,4,4,544,4.333333333333333
17043,32,4,1735.18,4,4,4,444,4.0
17044,25,1,948.48,4,2,4,424,3.3333333333333335
17045,113,3,339.44,2,4,2,242,2.6666666666666665
17046,157,1,642.02,2,2,3,223,2.3333333333333335
17047,85,3,1100.9,2,4,4,244,3.3333333333333335
17048,118,3,925.35,2,4,3,243,3.0
17049,3,9,5655.03,5,5,5,555,5.0
17050,96,6,3185.64,2,5,5,255,4.0
17051,194,1,240.89000000000001,1,2,1,121,1.3333333333333333
17052,28,1,399.09,4,2,2,422,2.6666666666666665
17053,131,1,498.48,2,2,3,223,2.3333333333333335
17054,28,5,1356.33,4,4,4,444,4.0
17058,82,3,1179.89,2,4,4,244,3.3333333333333335
17059,30,5,3080.39,4,4,5,445,4.333333333333333
17060,266,1,234.24,1,2,1,121,1.3333333333333333
17061,74,11,5232.2300000000005,2,5,5,255,4.0
17062,314,4,533.33,1,4,3,143,2.6666666666666665
17063,21,7,1461.14,4,5,4,454,4.333333333333333
17064,59,3,855.45,3,4,3,343,3.3333333333333335
17068,12,21,4552.14,5,5,5,555,5.0
17069,28,9,2709.7000000000003,4,5,5,455,4.666666666666667
17070,114,1,304.24,2,2,2,222,2.0
17071,28,9,2429.03,4,5,5,455,4.666666666666667
17073,18,4,1446.09,4,4,4,444,4.0
17075,18,4,834.12,4,4,3,443,3.6666666666666665
17076,36,3,841.0799999999999,3,4,3,343,3.3333333333333335
17078,36,2,378.2,3,3,2,332,2.6666666666666665
17079,78,1,118.80000000000001,2,2,1,221,1.6666666666666667
17080,22,2,287.62,4,3,2,432,3.0
17081,25,2,288.91,4,3,2,432,3.0
17082,33,2,2003.85,4,3,4,434,3.6666666666666665
17083,109,3,1405.78,2,4,4,244,3.3333333333333335
17084,35,2,2747.9900000000002,3,3,5,335,3.6666666666666665
17085,123,5,1562.4,2,4,4,244,3.3333333333333335
17086,7,6,2050.08,5,5,4,554,4.666666666666667
17088,28,4,1991.01,4,4,4,444,4.0
17090,4,7,1974.65,5,5,4,554,4.666666666666667
17091,3,9,3827.76,5,5,5,555,5.0
17092,50,4,1774.03,3,4,4,344,3.6666666666666665
17094,322,1,302.0,1,2,2,122,1.6666666666666667
17095,23,3,1324.16,4,4,4,444,4.0
17096,15,4,1022.13,4,4,4,444,4.0
17097,2,8,954.42,5,5,4,554,4.666666666666667
17100,18,2,971.74,4,3,4,434,3.6666666666666665
17101,10,4,1621.73,5,4,4,544,4.333333333333333
17102,262,1,25.5,1,2,1,121,1.3333333333333333
17105,159,2,665.78,2,3,3,233,2.6666666666666665
17107,33,6,10797.48,4,5,5,455,4.666666666666667
17109,29,6,881.29,4,5,3,453,4.0
17110,165,1,163.29999999999998,2,2,1,221,1.6666666666666667
17111,47,1,231.61,3,2,1,321,2.0
17114,6,8,801.12,5,5,3,553,4.333333333333333
17115,8,3,837.5,5,4,3,543,4.0
17117,288,1,116.19999999999999,1,2,1,121,1.3333333333333333
17118,318,1,157.02,1,2,1,121,1.3333333333333333
17119,3,2,606.91,5,3,3,533,3.6666666666666665
17120,233,1,307.46,1,2,2,122,1.6666666666666667
17122,119,1,138.32,2,2,1,221,1.6666666666666667
17123,162,1,345.3,2,2,2,222,2.0
17124,185,1,294.24,1,2,2,122,1.6666666666666667
17125,50,1,230.5,3,2,1,321,2.0
17126,152,5,989.45,2,4,4,244,3.3333333333333335
17128,335,1,157.09,1,2,1,121,1.3333333333333333
17131,5,5,2463.17,5,4,5,545,4.666666666666667
17133,16,7,4892.240000000001,4,5,5,455,4.666666666666667
17134,107,2,413.2,2,3,2,232,2.3333333333333335
17135,16,7,1139.73,4,5,4,454,4.333333333333333
17138,276,1,380.5,1,2,2,122,1.6666666666666667
17139,16,12,10650.77,4,5,5,455,4.666666666666667
17140,247,1,454.12,1,2,2,122,1.6666666666666667
17142,239,1,579.0,1,2,3,123,2.0
17144,1,2,984.57,5,3,4,534,4.0
17146,106,3,749.78,2,4,3,243,3.0
17147,23,4,1714.59,4,4,4,444,4.0
17148,52,1,124.88,3,2,1,321,2.0
17152,195,3,1689.5,1,4,4,144,3.0
17153,24,1,213.78,4,2,1,421,2.3333333333333335
17154,75,1,329.34,2,2,2,222,2.0
17155,18,2,251.7,4,3,2,432,3.0
17157,8,2,319.0,5,3,2,532,3.3333333333333335
17158,32,3,1266.97,4,4,4,444,4.0
17159,22,3,1538.88,4,4,4,444,4.0
17160,31,6,3518.03,4,5,5,455,4.666666666666667
17162,29,10,1715.46,4,5,4,454,4.333333333333333
17163,22,2,293.1,4,3,2,432,3.0
17164,33,7,2467.35,4,5,5,455,4.666666666666667
17165,284,1,158.68,1,2,1,121,1.3333333333333333
17166,39,2,206.34,3,3,1,331,2.3333333333333335
17169,58,2,835.78,3,3,3,333,3.0
17171,289,1,224.91,1,2,1,121,1.3333333333333333
17172,79,1,317.76,2,2,2,222,2.0
17173,5,8,3766.6,5,5,5,555,5.0
17174,218,1,59.9,1,2,1,121,1.3333333333333333
17175,44,4,1443.69,3,4,4,344,3.6666666666666665
17176,202,1,306.13,1,2,2,122,1.6666666666666667
17179,178,3,711.79,2,4,3,243,3.0
17180,56,4,783.97,3,4,3,343,3.3333333333333335
17181,57,2,239.92000000000002,3,3,1,331,2.3333333333333335
17183,8,6,3347.31,5,5,5,555,5.0
17186,47,2,144.0,3,3,1,331,2.3333333333333335
17187,227,1,203.95,1,2,1,121,1.3333333333333333
17188,11,7,2474.23,5,5,5,555,5.0
17189,106,2,383.75,2,3,2,232,2.3333333333333335
17190,59,2,444.74,3,3,2,332,2.6666666666666665
17191,28,7,2093.68,4,5,5,455,4.666666666666667
17193,36,7,1699.3,3,5,4,354,4.0
17194,274,2,262.62,1,3,2,132,2.0
17197,30,1,1013.01,4,2,4,424,3.3333333333333335
17198,24,3,692.22,4,4,3,443,3.6666666666666665
17201,54,1,289.78000000000003,3,2,2,322,2.3333333333333335
17203,36,6,3560.08,3,5,5,355,4.333333333333333
17204,175,4,1564.56,2,4,4,244,3.3333333333333335
17205,54,1,384.08,3,2,2,322,2.3333333333333335
17206,53,1,204.24,3,2,1,321,2.0
17211,27,8,2317.2200000000003,4,5,5,455,4.666666666666667
17212,253,1,226.85,1,2,1,121,1.3333333333333333
17213,40,7,2781.23,3,5,5,355,4.333333333333333
17214,60,6,1059.1200000000001,3,5,4,354,4.0
17217,234,1,113.5,1,2,1,121,1.3333333333333333
17218,4,10,1951.97,5,5,4,554,4.666666666666667
17219,32,1,114.23,4,2,1,421,2.3333333333333335
17220,24,14,3187.55,4,5,5,455,4.666666666666667
17221,7,2,334.48,5,3,2,532,3.3333333333333335
17222,65,1,328.65,3,2,2,322,2.3333333333333335
17223,310,2,416.89,1,3,2,132,2.0
17226,309,1,393.49,1,2,2,122,1.6666666666666667
17227,19,6,939.32,4,5,4,454,4.333333333333333
17228,16,8,1906.09,4,5,4,454,4.333333333333333
17229,96,2,318.76,2,3,2,232,2.3333333333333335
17230,264,8,3638.41,1,5,5,155,3.6666666666666665
17231,12,10,3124.72,5,5,5,555,5.0
17232,3,2,417.77,5,3,2,532,3.3333333333333335
17233,35,1,190.88,3,2,1,321,2.0
17234,183,1,149.89,1,2,1,121,1.3333333333333333
17235,25,2,550.06,4,3,3,433,3.3333333333333335
17236,13,6,916.13,5,5,3,553,4.333333333333333
17237,11,2,314.69,5,3,2,532,3.3333333333333335
17238,3,17,3719.1,5,5,5,555,5.0
17239,313,1,382.5,1,2,2,122,1.6666666666666667
17242,108,2,1135.04,2,3,4,234,3.0
17243,1,26,8540.05,5,5,5,555,5.0
17244,53,1,954.9,3,2,4,324,3.0
17245,205,1,171.45,1,2,1,121,1.3333333333333333
17247,15,1,280.09000000000003,4,2,2,422,2.6666666666666665
17248,120,1,318.65,2,2,2,222,2.0
17250,4,2,381.97,5,3,2,532,3.3333333333333335
17251,363,1,269.83,1,2,2,122,1.6666666666666667
17252,117,2,348.90999999999997,2,3,2,232,2.3333333333333335
17253,18,1,178.26,4,2,1,421,2.3333333333333335
17254,5,2,271.19,5,3,2,532,3.3333333333333335
17255,41,2,291.48,3,3,2,332,2.6666666666666665
17256,107,2,240.0,2,3,1,231,2.0
17259,148,2,581.23,2,3,3,233,2.6666666666666665
17262,52,5,1253.3600000000001,3,4,4,344,3.6666666666666665
17263,208,1,63.440000000000005,1,2,1,121,1.3333333333333333
17265,139,2,550.01,2,3,3,233,2.6666666666666665
17266,2,3,296.58,5,4,2,542,3.6666666666666665
17267,127,2,317.2,2,3,2,232,2.3333333333333335
17268,108,4,763.64,2,4,3,243,3.0
17272,42,4,2148.63,3,4,5,345,4.0
17274,35,1,107.82,3,2,1,321,2.0
17277,228,2,1065.3500000000001,1,3,4,134,2.6666666666666665
17278,241,1,246.04,1,2,1,121,1.3333333333333333
17279,58,1,187.82999999999998,3,2,1,321,2.0
17282,130,3,1685.46,2,4,4,244,3.3333333333333335
17284,60,6,1647.48,3,5,4,354,4.0
17286,22,1,151.37,4,2,1,421,2.3333333333333335
17287,26,7,1049.06,4,5,4,454,4.333333333333333
17288,9,7,1417.6299999999999,5,5,4,554,4.666666666666667
17289,32,3,931.02,4,4,3,443,3.6666666666666665
17290,4,2,513.01,5,3,3,533,3.6666666666666665
17291,308,1,550.8000000000001,1,2,3,123,2.0
17293,8,9,1854.06,5,5,4,554,4.666666666666667
17295,29,3,547.0,4,4,3,443,3.6666666666666665
17297,17,1,128.18,4,2,1,421,2.3333333333333335
17298,101,2,498.42,2,3,3,233,2.6666666666666665
17299,12,4,656.61,5,4,3,543,4.0
17301,21,1,163.24,4,2,1,421,2.3333333333333335
17302,15,5,1135.63,4,4,4,444,4.0
17303,361,1,250.04,1,2,2,122,1.6666666666666667
17306,11,19,8631.31,5,5,5,555,5.0
17309,95,1,82.75,2,2,1,221,1.6666666666666667
17311,78,2,1384.85,2,3,4,234,3.0
17312,139,3,644.3,2,4,3,243,3.0
17313,31,1,2328.84,4,2,5,425,3.6666666666666665
17314,25,8,2527.92,4,5,5,455,4.666666666666667
17315,2,38,6281.23,5,5,5,555,5.0
17317,46,3,2600.34,3,4,5,345,4.0
17320,100,3,1200.6200000000001,2,4,4,244,3.3333333333333335
17321,8,2,657.16,5,3,3,533,3.6666666666666665
17323,15,7,906.52,4,5,3,453,4.0
17324,18,4,986.48,4,4,4,444,4.0
17325,280,1,96.8,1,2,1,121,1.3333333333333333
17329,14,2,523.11,4,3,3,433,3.3333333333333335
17330,23,2,363.9,4,3,2,432,3.0
17331,124,1,175.2,2,2,1,221,1.6666666666666667
17333,86,1,494.25,2,2,3,223,2.3333333333333335
17334,302,2,307.02,1,3,2,132,2.0
17337,151,4,1981.06,2,4,4,244,3.3333333333333335
17338,17,8,6493.54,4,5,5,455,4.666666666666667
17339,94,2,243.36,2,3,1,231,2.0
17340,30,11,12353.29,4,5,5,455,4.666666666666667
17341,157,3,682.29,2,4,3,243,3.0
17343,355,1,193.64,1,2,1,121,1.3333333333333333
17344,46,1,157.62,3,2,1,321,2.0
17345,15,4,519.69,4,4,3,443,3.6666666666666665
17346,4,15,2622.88,5,5,5,555,5.0
17347,86,1,228.96,2,2,1,221,1.6666666666666667
17348,15,5,1156.6,4,4,4,444,4.0
17349,179,1,98.25,2,2,1,221,1.6666666666666667
17350,8,4,1281.32,5,4,4,544,4.333333333333333
17351,36,3,587.15,3,4,3,343,3.3333333333333335
17353,129,2,1740.0,2,3,4,234,3.0
17354,51,1,1393.06,3,2,4,324,3.0
17356,312,1,178.22,1,2,1,121,1.3333333333333333
17357,24,2,384.39,4,3,2,432,3.0
17358,303,2,360.81,1,3,2,132,2.0
17359,11,1,127.86,5,2,1,521,2.6666666666666665
17360,17,3,568.24,4,4,3,443,3.6666666666666665
17361,49,3,488.2,3,4,3,343,3.3333333333333335
17362,239,2,312.23,1,3,2,132,2.0
17364,1,11,4462.68,5,5,5,555,5.0
17365,13,8,4767.36,5,5,5,555,5.0
17367,238,1,167.55,1,2,1,121,1.3333333333333333
17368,23,8,1878.87,4,5,4,454,4.333333333333333
17370,73,4,446.18,2,4,2,242,2.6666666666666665
17371,17,3,418.4,4,4,2,442,3.3333333333333335
17372,41,8,1337.18,3,5,4,354,4.0
17373,40,4,646.92,3,4,3,343,3.3333333333333335
17374,219,2,495.77,1,3,3,133,2.3333333333333335
17375,199,3,400.1,1,4,2,142,2.3333333333333335
17376,71,2,203.2,3,3,1,331,2.3333333333333335
17377,24,20,4058.32,4,5,5,455,4.666666666666667
17379,11,1,389.71999999999997,5,2,2,522,3.0
17381,9,29,20275.61,5,5,5,555,5.0
17382,65,1,65.4,3,2,1,321,2.0
17383,4,1,193.39000000000001,5,2,1,521,2.6666666666666665
17384,19,2,336.4,4,3,2,432,3.0
17385,15,1,256.11,4,2,2,422,2.6666666666666665
17386,8,6,2686.42,5,5,5,555,5.0
17387,20,2,746.81,4,3,3,433,3.3333333333333335
17388,78,4,1259.56,2,4,4,244,3.3333333333333335
17389,1,34,31833.68,5,5,5,555,5.0
17391,164,2,508.8,2,3,3,233,2.6666666666666665
17392,307,2,417.27,1,3,2,132,2.0
17394,219,1,203.86999999999998,1,2,1,121,1.3333333333333333
17396,39,8,7330.8,3,5,5,355,4.333333333333333
17397,22,2,681.41,4,3,3,433,3.3333333333333335
17398,115,3,653.38,2,4,3,243,3.0
17400,126,5,2097.84,2,4,5,245,3.6666666666666665
17402,5,13,2633.85,5,5,5,555,5.0
17403,36,1,263.92,3,2,2,322,2.3333333333333335
17404,4,15,31906.82,5,5,5,555,5.0
17405,1,3,1031.41,5,4,4,544,4.333333333333333
17406,333,3,2184.42,1,4,5,145,3.3333333333333335
17408,163,1,32.65,2,2,1,221,1.6666666666666667
17409,185,2,771.85,1,3,3,133,2.3333333333333335
17410,16,5,1214.72,4,4,4,444,4.0
17411,12,3,778.94,5,4,3,543,4.0
17412,3,7,1258.06,5,5,4,554,4.666666666666667
17414,44,2,778.0,3,3,3,333,3.0
17415,80,1,507.84,2,2,3,223,2.3333333333333335
17416,30,7,6893.42,4,5,5,455,4.666666666666667
17418,42,2,463.46000000000004,3,3,2,332,2.6666666666666665
17419,11,12,4226.57,5,5,5,555,5.0
17420,50,3,598.83,3,4,3,343,3.3333333333333335
17422,16,6,1979.37,4,5,4,454,4.333333333333333
17423,46,2,698.41,3,3,3,333,3.0
17425,19,2,759.17,4,3,3,433,3.3333333333333335
17426,8,6,5037.26,5,5,5,555,5.0
17427,72,1,100.8,3,2,1,321,2.0
17428,1,28,17256.85,5,5,5,555,5.0
17429,128,3,524.9200000000001,2,4,3,243,3.0
17430,33,2,265.76,4,3,2,432,3.0
17431,313,1,403.3,1,2,2,122,1.6666666666666667
17432,18,2,365.76,4,3,2,432,3.0
17433,88,1,303.15999999999997,2,2,2,222,2.0
17434,2,7,2373.82,5,5,5,555,5.0
17436,2,2,216.3,5,3,1,531,3.0
17438,254,1,388.45000000000005,1,2,2,122,1.6666666666666667
17440,157,3,186.42000000000002,2,4,1,241,2.3333333333333335
17442,37,6,2248.56,3,5,5,355,4.333333333333333
17443,220,1,534.24,1,2,3,123,2.0
17444,148,3,2940.04,2,4,5,245,3.6666666666666665
17446,177,2,120.89999999999999,2,3,1,231,2.0
17447,40,2,541.53,3,3,3,333,3.0
17449,2,7,2519.21,5,5,5,555,5.0
17450,8,46,194390.79,5,5,5,555,5.0
17451,1,7,1721.4,5,5,4,554,4.666666666666667
17453,18,2,486.71999999999997,4,3,2,432,3.0
17454,192,4,517.53,1,4,3,143,2.6666666666666665
17455,204,1,131.7,1,2,1,121,1.3333333333333333
17456,365,1,249.86,1,2,2,122,1.6666666666666667
17457,127,5,1737.7,2,4,4,244,3.3333333333333335
17458,15,1,316.5,4,2,2,422,2.6666666666666665
17459,43,2,657.3,3,3,3,333,3.0
17460,94,6,622.4300000000001,2,5,3,253,3.3333333333333335
17461,23,3,735.82,4,4,3,443,3.6666666666666665
17462,60,2,675.69,3,3,3,333,3.0
17463,16,5,1875.8600000000001,4,4,4,444,4.0
17464,158,1,289.96000000000004,2,2,2,222,2.0
17466,10,2,763.28,5,3,3,533,3.6666666666666665
17468,10,2,137.0,5,3,1,531,3.0
17469,16,5,1870.97,4,4,4,444,4.0
17470,45,5,1125.07,3,4,4,344,3.6666666666666665
17472,191,3,697.54,1,4,3,143,2.6666666666666665
17475,79,1,194.37,2,2,1,221,1.6666666666666667
17480,78,1,511.82,2,2,3,223,2.3333333333333335
17481,4,4,1255.59,5,4,4,544,4.333333333333333
17483,65,3,414.04,3,4,2,342,3.0
17486,261,1,396.87,1,2,2,122,1.6666666666666667
17489,59,2,376.64,3,3,2,332,2.6666666666666665
17490,1,7,2092.32,5,5,5,555,5.0
17491,1,10,3558.87,5,5,5,555,5.0
17492,248,1,374.57,1,2,2,122,1.6666666666666667
17495,8,2,497.56,5,3,3,533,3.6666666666666665
17496,359,1,271.05,1,2,2,122,1.6666666666666667
17498,76,1,272.21999999999997,2,2,2,222,2.0
17499,290,1,622.88,1,2,3,123,2.0
17500,17,3,1138.0,4,4,4,444,4.0
17501,221,2,288.6,1,3,2,132,2.0
17502,9,4,689.1,5,4,3,543,4.0
17503,3,2,558.96,5,3,3,533,3.6666666666666665
17504,206,9,2997.03,1,5,5,155,3.6666666666666665
17505,162,2,1145.84,2,3,4,234,3.0
17506,76,1,302.2,2,2,2,222,2.0
17507,262,2,605.58,1,3,3,133,2.3333333333333335
17508,281,1,387.31,1,2,2,122,1.6666666666666667
17509,58,8,6083.64,3,5,5,355,4.333333333333333
17510,25,1,308.48,4,2,2,422,2.6666666666666665
17511,3,31,91062.38,5,5,5,555,5.0
17512,29,10,2924.9900000000002,4,5,5,455,4.666666666666667
17513,72,1,513.2,3,2,3,323,2.6666666666666665
17514,128,1,208.65,2,2,1,221,1.6666666666666667
17515,31,4,639.02,4,4,3,443,3.6666666666666665
17516,15,5,764.88,4,4,3,443,3.6666666666666665
17517,309,1,153.94,1,2,1,121,1.3333333333333333
17519,17,6,1844.02,4,5,4,454,4.333333333333333
17520,54,1,546.81,3,2,3,323,2.6666666666666665
17521,30,3,723.2099999999999,4,4,3,443,3.6666666666666665
17522,2,5,1070.71,5,4,4,544,4.333333333333333
17523,11,4,652.74,5,4,3,543,4.0
17524,361,1,145.0,1,2,1,121,1.3333333333333333
17525,360,1,422.7,1,2,2,122,1.6666666666666667
17526,5,4,1195.8999999999999,5,4,4,544,4.333333333333333
17527,54,4,939.37,3,4,4,344,3.6666666666666665
17528,1,8,3628.5,5,5,5,555,5.0
17530,1,10,2367.12,5,5,5,555,5.0
17531,190,1,296.7,1,2,2,122,1.6666666666666667
17534,54,1,223.36,3,2,1,321,2.0
17535,280,1,164.4,1,2,1,121,1.3333333333333333
17536,177,1,76.5,2,2,1,221,1.6666666666666667
17537,30,2,887.67,4,3,3,433,3.3333333333333335
17538,26,1,98.42,4,2,1,421,2.3333333333333335
17540,25,2,578.9,4,3,3,433,3.3333333333333335
17542,270,1,170.75,1,2,1,121,1.3333333333333333
17545,43,3,642.32,3,4,3,343,3.3333333333333335
17548,234,1,103.3,1,2,1,121,1.3333333333333333
17549,24,2,148.86,4,3,1,431,2.6666666666666665
17550,197,3,267.16,1,4,2,142,2.3333333333333335
